Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,size
37032,0.42,Premium,F,SI1,60.6,58.0,966,4.89,4.81,2.94,69.15144599999999
37033,0.4,Premium,G,VS2,61.9,58.0,966,4.76,4.74,2.94,66.333456
37034,0.4,Premium,G,VS2,60.4,58.0,966,4.78,4.75,2.88,65.3904
37035,0.4,Very Good,D,VS1,63.3,57.0,967,4.66,4.72,2.97,65.325744
37036,0.4,Very Good,D,VS1,64.2,57.0,967,4.67,4.7,3.01,66.06649
37037,0.4,Very Good,D,VS1,63.1,55.0,967,4.7,4.74,2.98,66.38844
37038,0.38,Premium,H,VVS1,61.2,60.0,967,4.68,4.7,2.87,63.12852
37039,0.38,Very Good,H,VVS1,59.1,58.0,967,4.71,4.76,2.8,62.774879999999996
37040,0.38,Good,H,VVS1,63.3,58.0,967,4.57,4.62,2.91,61.439994000000006
37041,0.4,Ideal,G,VVS1,61.7,57.0,967,4.75,4.78,2.94,66.7527
37042,0.34,Ideal,F,VVS1,61.4,57.0,967,4.5,4.53,2.77,56.46645
37043,0.34,Ideal,F,VVS1,62.0,56.0,967,4.45,4.49,2.77,55.345985000000006
37044,0.34,Ideal,D,VS2,61.0,56.0,967,4.51,4.54,2.76,56.512103999999994
37045,0.34,Ideal,D,VS2,61.4,55.0,967,4.51,4.54,2.78,56.921611999999996
37046,0.46,Good,E,SI1,62.7,58.0,967,4.87,4.92,3.07,73.55842799999999
37047,0.35,Ideal,E,VVS1,61.8,56.0,967,4.53,4.5,2.79,56.87415000000001
37048,0.35,Ideal,E,VVS1,61.9,56.0,967,4.55,4.53,2.81,57.918315
37049,0.31,Ideal,E,VS1,61.2,55.0,967,4.42,4.4,2.7,52.509600000000006
37050,0.32,Premium,E,IF,60.0,61.0,967,4.5,4.46,2.69,53.9883
37051,0.36,Very Good,E,VVS2,61.8,58.0,968,4.55,4.58,2.82,58.76597999999999
37052,0.4,Very Good,H,VVS1,63.9,57.0,968,4.62,4.68,2.97,64.21615200000001
37053,0.46,Very Good,E,SI1,61.8,57.0,968,4.93,4.98,3.06,75.127284
37054,0.38,Ideal,E,VS2,61.5,54.0,968,4.67,4.69,2.88,63.078624
37055,0.33,Ideal,G,IF,61.7,58.0,968,4.42,4.46,2.74,54.014168000000005
37056,0.43,Ideal,G,SI1,62.9,55.0,968,4.87,4.83,3.05,71.742405
37057,0.43,Ideal,I,VVS1,62.2,57.0,968,4.84,4.81,3.0,69.84119999999999
37058,0.43,Ideal,I,VVS1,63.0,56.0,968,4.86,4.83,3.05,71.59509
37059,0.43,Premium,G,SI1,62.7,56.0,968,4.83,4.8,3.02,70.01568
37060,0.43,Premium,G,SI1,60.4,58.0,968,4.9,4.87,2.95,70.39585000000001
37061,0.43,Premium,F,VS2,61.2,59.0,968,4.87,4.84,2.97,70.005276
37062,0.43,Premium,F,VS2,61.1,57.0,968,4.9,4.86,2.98,70.96572
37063,0.43,Ideal,F,VS2,61.1,56.0,968,4.91,4.88,2.99,71.642792
37064,0.43,Premium,F,VS2,59.8,58.0,968,4.94,4.89,2.94,71.020404
37065,0.43,Premium,F,VS2,61.0,57.0,968,4.87,4.84,2.96,69.76956799999999
37066,0.43,Premium,F,VS2,61.3,59.0,968,4.84,4.81,2.96,68.909984
37067,0.43,Premium,G,SI1,62.3,59.0,968,4.81,4.79,2.99,68.889301
37068,0.42,Ideal,H,VVS1,61.8,55.0,969,4.8,4.85,2.98,69.3744
37069,0.48,Ideal,G,SI1,61.4,56.0,969,5.02,5.07,3.1,78.89934
37070,0.55,Good,J,VS1,63.8,61.0,969,5.09,5.12,3.26,84.958208
37071,0.41,Ideal,F,SI1,62.8,57.0,969,4.73,4.69,2.96,65.66375200000002
37072,0.41,Good,I,VS1,63.7,57.0,969,4.72,4.67,2.99,65.906776
37073,0.41,Ideal,I,VS1,60.9,53.0,969,4.85,4.8,2.94,68.44319999999999
37074,0.41,Premium,F,SI1,59.8,59.0,969,4.85,4.82,2.89,67.55953
37075,0.41,Premium,F,SI1,61.0,60.0,969,4.81,4.77,2.92,66.99560399999999
37076,0.41,Premium,F,SI1,61.8,58.0,969,4.76,4.75,2.94,66.4734
37077,0.41,Premium,F,SI1,62.6,55.0,969,4.78,4.74,2.98,67.51845600000001
37078,0.41,Ideal,F,SI1,62.9,56.0,969,4.73,4.71,2.97,66.16655100000001
37079,0.41,Ideal,F,SI1,62.7,57.0,969,4.74,4.7,2.96,65.94288
37080,0.41,Good,F,SI1,63.9,56.0,969,4.74,4.68,3.01,66.77143199999999
37081,0.41,Very Good,F,SI1,63.3,57.0,969,4.72,4.69,2.98,65.967664
37082,0.41,Very Good,F,SI1,63.2,59.0,969,4.72,4.68,2.97,65.606112
37083,0.41,Premium,E,SI1,60.2,60.0,969,4.82,4.78,2.89,66.58444400000002
37084,0.41,Premium,E,SI1,61.0,59.0,969,4.82,4.78,2.93,67.50602800000001
37085,0.41,Premium,E,SI1,60.1,60.0,969,4.83,4.79,2.89,66.862173
37086,0.41,Premium,E,SI1,61.4,56.0,969,4.81,4.77,2.94,67.454478
37087,0.41,Premium,E,SI1,60.5,61.0,969,4.8,4.78,2.9,66.5376
37088,0.41,Ideal,E,SI1,62.1,54.0,969,4.81,4.76,2.97,67.999932
37089,0.41,Ideal,E,SI1,62.5,57.0,969,4.79,4.74,2.98,67.65970800000001
37090,0.41,Premium,E,SI1,62.4,58.0,969,4.77,4.75,2.97,67.292775
37091,0.41,Premium,E,SI1,61.3,58.0,969,4.8,4.76,2.93,66.94464
37092,0.41,Ideal,E,SI1,62.6,57.0,969,4.73,4.72,2.96,66.083776
37093,0.41,Ideal,E,SI1,62.9,56.0,969,4.76,4.72,2.98,66.95225599999999
37094,0.41,Ideal,E,SI1,62.9,57.0,969,4.76,4.72,2.98,66.95225599999999
37095,0.41,Very Good,E,SI1,63.3,57.0,969,4.75,4.73,3.0,67.4025
37096,0.41,Ideal,E,SI1,62.5,55.0,969,4.77,4.73,2.97,67.009437
37097,0.41,Ideal,E,SI1,62.9,57.0,969,4.78,4.73,2.99,67.60210600000002
37098,0.41,Premium,E,SI1,62.8,59.0,969,4.75,4.74,2.98,67.0947
37099,0.41,Ideal,E,SI1,62.7,57.0,969,4.77,4.74,2.98,67.377204
37100,0.41,Ideal,E,SI1,62.4,55.0,969,4.78,4.74,2.97,67.29188400000001
37101,0.41,Good,E,SI1,63.9,58.0,969,4.72,4.7,3.01,66.77383999999999
37102,0.41,Very Good,E,SI1,63.5,57.0,969,4.73,4.69,2.99,66.32926300000003
37103,0.31,Premium,E,VVS1,58.9,59.0,969,4.48,4.41,2.62,51.76281600000001
37104,0.38,Ideal,G,SI1,62.1,54.0,969,4.67,4.64,2.9,62.83951999999999
37105,0.38,Ideal,G,SI1,61.8,54.0,969,4.69,4.67,2.9,63.51667
37106,0.38,Ideal,G,SI1,62.0,55.0,969,4.67,4.64,2.89,62.622831999999995
37107,0.38,Ideal,F,VS2,62.4,54.0,969,4.65,4.6,2.89,61.8171
37108,0.38,Ideal,F,VS2,61.9,55.0,969,4.69,4.63,2.89,62.755483000000005
37109,0.38,Ideal,F,VS2,61.9,55.0,969,4.68,4.64,2.89,62.75692799999999
37110,0.38,Ideal,G,SI1,61.6,56.0,969,4.68,4.63,2.86,61.97162399999999
37111,0.4,Premium,H,SI1,61.9,57.0,969,4.75,4.71,2.93,65.551425
37112,0.5,Fair,I,VS1,66.9,56.0,969,4.85,4.81,3.23,75.35105499999999
37113,0.38,Very Good,G,VVS1,59.9,56.0,970,4.73,4.75,2.84,63.8077
37114,0.4,Ideal,I,VVS2,61.8,56.0,970,4.76,4.79,2.95,67.26118000000001
37115,0.33,Ideal,E,VVS2,60.0,56.0,970,4.53,4.56,2.72,56.186496000000005
37116,0.39,Ideal,F,VS2,61.2,57.0,970,4.69,4.73,2.88,63.88905600000001
37117,0.43,Good,E,VS1,59.9,61.0,970,4.89,4.93,2.94,70.87663799999999
37118,0.44,Good,F,SI1,63.8,54.0,970,4.85,4.8,3.08,71.7024
37119,0.42,Premium,D,SI1,61.5,58.0,970,4.83,4.8,2.96,68.62464
37120,0.42,Premium,D,SI1,60.2,57.0,970,4.89,4.85,2.93,69.489345
37121,0.42,Ideal,D,SI1,63.0,57.0,970,4.81,4.77,3.02,69.28997399999999
37122,0.42,Ideal,D,SI1,61.9,55.0,970,4.84,4.79,2.98,69.08712799999999
37123,0.42,Ideal,D,SI1,63.0,55.0,970,4.79,4.76,3.01,68.629204
37124,0.44,Very Good,E,SI1,63.4,57.0,970,4.85,4.81,3.06,71.38520999999999
37125,0.44,Very Good,E,SI1,63.2,53.0,970,4.87,4.84,3.07,72.36235599999999
37126,0.39,Very Good,E,VVS2,61.9,58.0,971,4.66,4.68,2.89,63.027432
37127,0.52,Ideal,D,I1,61.1,57.0,971,5.18,5.2,3.17,85.38712
37128,0.39,Very Good,F,VS1,62.0,56.0,971,4.72,4.64,2.9,63.51231999999999
37129,0.37,Premium,D,VVS2,60.7,59.0,971,4.63,4.66,2.82,60.843756
37130,0.39,Ideal,F,VS2,62.3,55.0,971,4.69,4.71,2.93,64.72340700000001
37131,0.37,Premium,E,VVS2,59.6,60.0,971,4.75,4.68,2.81,62.46629999999999
37132,0.36,Ideal,D,VVS2,60.7,56.0,971,4.59,4.63,2.8,59.50476
37133,0.41,Ideal,H,VVS1,60.5,55.0,971,4.83,4.89,2.94,69.438978
37134,0.33,Ideal,G,VVS1,61.0,56.0,971,4.49,4.52,2.75,55.8107
37135,0.4,Ideal,F,VS1,61.8,55.0,971,4.76,4.78,2.95,67.12076
37136,0.42,Ideal,G,SI2,60.9,56.0,971,4.87,4.89,2.97,70.728471
37137,0.33,Ideal,F,IF,62.2,53.0,971,4.47,4.5,2.79,56.12085
37138,0.33,Ideal,F,IF,61.3,55.0,971,4.48,4.49,2.75,55.3168
37139,0.37,Premium,E,VS2,60.2,58.0,971,4.68,4.65,2.81,61.15122
37140,0.37,Premium,E,VS2,60.6,58.0,971,4.65,4.62,2.81,60.36723
37141,0.4,Very Good,F,VVS2,62.9,55.0,972,4.72,4.75,2.98,66.8116
37142,0.4,Ideal,F,VVS2,61.1,57.0,972,4.73,4.8,2.91,66.06864
37143,0.32,Ideal,E,VS1,61.5,56.0,972,4.4,4.38,2.7,52.03440000000001
37144,0.32,Ideal,E,VS1,61.9,56.0,972,4.41,4.38,2.72,52.538976000000005
37145,0.32,Premium,D,VS2,62.0,57.0,972,4.42,4.38,2.73,52.851708
37146,0.32,Ideal,D,VS2,62.4,57.0,972,4.38,4.34,2.72,51.705024
37147,0.32,Ideal,E,VS1,61.7,56.0,972,4.42,4.39,2.72,52.778335999999996
37148,0.32,Ideal,E,VS1,61.7,57.0,972,4.42,4.39,2.72,52.778335999999996
37149,0.32,Ideal,E,VS1,61.8,55.0,972,4.43,4.4,2.73,53.21316
37150,0.32,Ideal,E,VS1,61.6,57.0,972,4.39,4.35,2.69,51.36958499999999
37151,0.32,Ideal,E,VS1,59.9,55.0,972,4.49,4.46,2.68,53.66807200000001
37152,0.32,Ideal,D,VS2,61.7,57.0,972,4.39,4.36,2.7,51.67908
37153,0.32,Ideal,D,VS2,62.2,56.0,972,4.39,4.36,2.72,52.061888
37154,0.36,Premium,I,IF,59.9,59.0,972,4.63,4.58,2.76,58.526903999999995
37155,0.32,Ideal,D,VS2,61.0,56.0,972,4.46,4.42,2.71,53.422772
37156,0.32,Ideal,D,VS2,61.0,57.0,972,4.46,4.42,2.71,53.422772
37157,0.32,Ideal,D,VS2,60.5,56.0,972,4.48,4.45,2.7,53.82720000000001
37158,0.32,Ideal,D,VS2,62.1,54.0,972,4.46,4.4,2.75,53.96600000000001
37159,0.32,Ideal,D,VS2,61.5,56.0,972,4.44,4.41,2.72,53.25868800000001
37160,0.32,Premium,D,VS2,60.3,60.0,972,4.44,4.42,2.67,52.398216
37161,0.32,Ideal,D,VS2,62.7,57.0,972,4.44,4.4,2.77,54.11472000000001
37162,0.32,Ideal,D,VS2,62.1,56.0,972,4.43,4.39,2.74,53.286697999999994
37163,0.32,Ideal,D,VS2,62.3,57.0,972,4.41,4.39,2.74,53.046126
37164,0.32,Ideal,D,VS2,61.5,56.0,972,4.42,4.39,2.71,52.58429799999999
37165,0.32,Ideal,D,VS2,61.9,55.0,972,4.43,4.39,2.73,53.092220999999995
37166,0.32,Ideal,D,VS2,61.1,56.0,972,4.41,4.39,2.69,52.078131
37167,0.32,Ideal,D,VS2,62.0,55.0,972,4.42,4.38,2.73,52.851708
37168,0.32,Premium,D,VS2,61.7,59.0,972,4.43,4.38,2.72,52.777248
37169,0.32,Ideal,D,VS2,61.7,54.0,972,4.43,4.38,2.72,52.777248
37170,0.32,Ideal,D,VS2,62.5,56.0,972,4.45,4.38,2.76,53.795159999999996
37171,0.32,Ideal,D,VS2,62.2,56.0,972,4.4,4.38,2.73,52.61256
37172,0.32,Ideal,D,VS2,62.0,55.0,972,4.41,4.37,2.72,52.419024000000014
37173,0.32,Ideal,D,VS2,62.2,55.0,972,4.41,4.37,2.73,52.61174100000001
37174,0.32,Ideal,D,VS2,61.3,56.0,972,4.41,4.37,2.69,51.84087300000001
37175,0.32,Ideal,D,VS2,61.6,56.0,972,4.4,4.37,2.7,51.915600000000005
37176,0.32,Ideal,D,VS2,61.6,56.0,972,4.4,4.37,2.7,51.915600000000005
37177,0.32,Ideal,D,VS2,62.6,55.0,972,4.39,4.37,2.74,52.56498200000001
37178,0.32,Ideal,D,VS2,62.5,57.0,972,4.39,4.34,2.73,52.013597999999995
37179,0.32,Ideal,D,VS2,61.8,57.0,972,4.36,4.35,2.69,51.01854
37180,0.32,Ideal,D,VS2,62.7,54.0,972,4.38,4.36,2.74,52.32523200000001
37181,0.32,Ideal,D,VS2,61.9,57.0,972,4.39,4.37,2.71,51.989453
37182,0.32,Premium,D,VS2,61.7,58.0,972,4.38,4.34,2.69,51.134748
37183,0.48,Premium,H,SI2,58.5,59.0,972,5.16,5.13,3.01,79.67710799999999
37184,0.46,Fair,I,VS1,65.6,57.0,972,4.85,4.82,3.17,74.10508999999999
37185,0.54,Premium,H,SI2,61.8,60.0,972,5.2,5.16,3.2,85.86240000000001
37186,0.32,Ideal,D,VS2,62.6,57.0,972,4.41,4.37,2.75,52.997175000000006
37187,0.32,Ideal,D,VS2,61.9,55.0,972,4.44,4.41,2.74,53.650296000000004
37188,0.32,Ideal,D,VVS1,61.8,56.0,973,4.4,4.37,2.71,52.10788
37189,0.32,Premium,D,VVS1,62.0,60.0,973,4.4,4.37,2.72,52.300160000000005
37190,0.38,Ideal,G,VVS1,62.1,56.0,973,4.61,4.64,2.87,61.390448
37191,0.34,Ideal,E,VVS1,61.4,56.0,973,4.51,4.54,2.78,56.921611999999996
37192,0.34,Ideal,E,VVS1,62.2,54.0,973,4.52,4.55,2.82,57.99611999999999
37193,0.53,Ideal,I,SI2,62.0,54.0,973,5.19,5.23,3.23,87.67415100000001
37194,0.51,Ideal,G,SI2,60.6,57.0,973,5.17,5.2,3.14,84.41576
37195,0.46,Ideal,I,VS1,62.3,56.0,974,4.96,4.93,3.08,75.314624
37196,0.41,Very Good,F,VS1,61.5,57.0,974,4.77,4.81,2.95,67.683915
37197,0.52,Very Good,I,SI2,60.9,59.0,974,5.14,5.18,3.14,83.60312799999998
37198,0.39,Ideal,G,VVS2,61.1,56.0,974,4.7,4.72,2.88,63.889920000000004
37199,0.35,Ideal,G,IF,61.8,56.0,974,4.52,4.57,2.81,58.044484
37200,0.4,Good,G,VVS2,61.4,64.0,974,4.65,4.7,2.87,62.72385000000001
37201,0.33,Ideal,F,VVS2,60.9,56.0,974,4.47,4.5,2.73,54.91394999999999
37202,0.46,Ideal,I,VVS1,61.7,57.0,974,4.96,4.99,3.07,75.983728
37203,0.34,Ideal,G,IF,61.2,56.0,974,4.53,4.55,2.78,57.299969999999995
37204,0.34,Ideal,G,IF,62.1,54.0,974,4.48,4.5,2.79,56.24640000000001
37205,0.34,Ideal,G,IF,61.4,56.0,974,4.5,4.53,2.77,56.46645
37206,0.34,Ideal,G,IF,61.9,54.0,974,4.51,4.53,2.8,57.20483999999999
37207,0.34,Ideal,G,IF,61.5,55.0,974,4.51,4.53,2.78,56.79623399999999
37208,0.34,Ideal,G,IF,61.0,55.0,974,4.51,4.54,2.76,56.512103999999994
37209,0.34,Ideal,G,IF,61.3,56.0,974,4.52,4.55,2.78,57.17347999999999
37210,0.34,Ideal,G,IF,61.9,54.0,974,4.5,4.52,2.79,56.74859999999999
37211,0.34,Ideal,G,IF,60.9,56.0,974,4.5,4.53,2.75,56.05875
37212,0.34,Ideal,G,IF,61.9,55.0,974,4.51,4.54,2.8,57.33112
37213,0.34,Ideal,G,IF,62.2,53.0,974,4.49,4.52,2.8,56.82543999999999
37214,0.34,Ideal,G,IF,61.6,54.0,974,4.49,4.53,2.78,56.544366
37215,0.34,Ideal,G,IF,61.3,55.0,974,4.53,4.57,2.79,57.75885900000001
37216,0.34,Ideal,G,IF,60.7,57.0,974,4.51,4.55,2.75,56.431374999999996
37217,0.44,Good,F,SI2,56.6,63.0,974,5.11,5.06,2.88,74.46700799999999
37218,0.38,Good,E,VVS1,62.4,64.0,975,4.61,4.59,2.87,60.728913000000006
37219,0.38,Very Good,H,VVS1,60.0,57.0,975,4.75,4.79,2.86,65.07215000000001
37220,0.52,Fair,F,SI2,56.3,59.0,975,5.41,5.35,3.03,87.698805
37221,0.31,Ideal,F,VVS1,61.6,55.0,975,4.36,4.41,2.7,51.91452000000001
37222,0.31,Ideal,F,VVS1,61.1,56.0,975,4.37,4.4,2.68,51.531040000000004
37223,0.43,Ideal,F,SI1,62.5,56.0,975,4.84,4.82,3.02,70.452976
37224,0.43,Ideal,E,SI1,62.6,56.0,975,4.82,4.79,3.01,69.494278
37225,0.4,Ideal,E,VS2,61.1,56.0,975,4.77,4.75,2.91,65.933325
37226,0.4,Premium,E,VS2,59.3,59.0,975,4.81,4.77,2.84,65.16010799999998
37227,0.4,Ideal,E,VS2,62.2,56.0,975,4.74,4.72,2.94,65.776032
37228,0.4,Premium,E,VS2,61.9,59.0,975,4.75,4.72,2.93,65.6906
37229,0.4,Ideal,E,VS2,62.3,56.0,975,4.75,4.72,2.95,66.139
37230,0.4,Ideal,E,VS2,62.9,55.0,975,4.74,4.73,2.98,66.81219600000001
37231,0.4,Ideal,E,VS2,62.9,55.0,975,4.73,4.72,2.97,66.307032
37232,0.4,Premium,E,VS2,60.7,60.0,975,4.75,4.7,2.87,64.07275
37233,0.4,Premium,E,VS2,62.2,59.0,975,4.74,4.71,2.94,65.63667600000001
37234,0.4,Ideal,E,VS2,62.4,55.0,975,4.74,4.71,2.95,65.85993
37235,0.4,Ideal,E,VS2,62.4,56.0,975,4.74,4.71,2.95,65.85993
37236,0.4,Ideal,E,VS2,62.6,57.0,975,4.73,4.7,2.95,65.58145
37237,0.4,Ideal,E,VS2,62.0,57.0,975,4.7,4.66,2.9,63.5158
37238,0.4,Premium,E,VS2,62.2,58.0,975,4.72,4.67,2.92,64.36380799999999
37239,0.4,Premium,E,VS2,62.5,58.0,975,4.73,4.65,2.93,64.44388500000001
37240,0.4,Ideal,F,VS2,61.9,55.0,975,4.77,4.73,2.94,66.33257400000001
37241,0.52,Premium,H,SI2,60.9,61.0,975,5.15,5.1,3.12,81.94680000000001
37242,0.5,Good,F,SI1,64.3,57.0,975,5.03,4.94,3.21,79.76272200000001
37243,0.39,Premium,E,VS2,59.7,59.0,975,4.83,4.79,2.87,66.39945900000001
37244,0.43,Very Good,G,VVS2,61.7,56.0,976,4.84,4.88,2.99,70.621408
37245,0.43,Very Good,G,VVS2,60.2,56.0,976,4.95,4.97,2.99,73.558485
37246,0.41,Very Good,G,VS1,60.6,56.0,976,4.83,4.87,2.94,69.15497400000001
37247,0.3,Ideal,G,VVS1,61.9,55.0,976,4.32,4.34,2.68,50.246784
37248,0.43,Good,D,VS2,59.9,61.0,976,4.84,4.88,2.91,68.731872
37249,0.51,Very Good,J,SI1,63.2,56.0,977,5.06,5.1,3.21,82.83725999999999
37250,0.4,Very Good,D,VVS2,59.4,61.0,977,4.77,4.82,2.85,65.52549
37251,0.4,Very Good,D,VVS2,58.4,60.0,977,4.81,4.84,2.82,65.65072799999999
37252,0.4,Ideal,G,VVS1,61.3,56.0,977,4.74,4.75,2.91,65.51865000000001
37253,0.32,Ideal,D,VS1,61.2,55.0,977,4.41,4.45,2.71,53.182395
37254,0.31,Ideal,F,VVS2,61.2,56.0,977,4.39,4.37,2.68,51.413924
37255,0.31,Ideal,F,VVS2,62.4,55.0,977,4.36,4.33,2.71,51.161548
37256,0.31,Ideal,H,IF,60.8,57.0,977,4.4,4.38,2.67,51.45624
37257,0.31,Premium,G,VVS1,58.0,62.0,977,4.47,4.42,2.58,50.97409199999999
37258,0.31,Ideal,G,VVS1,62.8,57.0,977,4.33,4.3,2.71,50.45749
37259,0.31,Premium,H,IF,60.4,58.0,977,4.43,4.41,2.67,52.161921
37260,0.31,Premium,F,IF,61.9,58.0,977,4.39,4.36,2.71,51.870484
37261,0.32,Premium,J,SI1,61.6,58.0,480,4.4,4.36,2.7,51.79680000000002
37262,0.32,Very Good,I,SI2,63.4,56.0,480,4.37,4.34,2.76,52.345608
37263,0.32,Very Good,I,SI2,63.1,58.0,480,4.41,4.34,2.76,52.82474399999999
37264,0.32,Premium,J,SI1,63.0,58.0,480,4.35,4.32,2.73,51.30215999999999
37265,0.29,Very Good,E,VS1,61.4,61.0,481,4.22,4.25,2.6,46.631
37266,0.28,Ideal,H,VS1,62.3,55.0,481,4.21,4.24,2.63,46.946552
37267,0.34,Ideal,D,SI2,61.4,56.0,481,4.5,4.55,2.78,56.92049999999999
37268,0.28,Ideal,F,SI1,60.6,55.0,481,4.26,4.3,2.6,47.626799999999996
37269,0.32,Very Good,H,SI1,61.8,56.0,482,4.38,4.41,2.71,52.345817999999994
37270,0.26,Ideal,H,VS1,62.3,54.0,482,4.07,4.11,2.55,42.655635000000004
37271,0.26,Ideal,H,VS1,62.2,55.0,482,4.12,4.14,2.57,43.835975999999995
37272,0.26,Ideal,H,VS1,62.1,55.0,482,4.07,4.11,2.54,42.488358000000005
37273,0.26,Ideal,H,VS1,62.2,54.0,482,4.09,4.11,2.55,42.865244999999994
37274,0.26,Ideal,H,VS1,62.2,55.0,482,4.08,4.09,2.54,42.385488
37275,0.35,Ideal,J,VS1,62.6,53.7,483,4.51,4.54,2.83,57.945382
37276,0.3,Good,J,VVS2,57.4,61.0,483,4.41,4.44,2.54,49.734216
37277,0.23,Very Good,F,VS1,63.2,58.0,483,3.89,3.86,2.45,36.78773
37278,0.23,Very Good,G,VVS1,61.5,56.0,484,3.92,3.96,2.42,37.566143999999994
37279,0.23,Very Good,G,VVS1,62.0,56.0,484,3.95,3.98,2.46,38.67366
37280,0.3,Very Good,G,VS2,62.1,57.0,484,4.27,4.29,2.66,48.72667799999999
37281,0.23,Ideal,H,VVS1,61.1,55.0,484,3.98,4.01,2.44,38.941911999999995
37282,0.3,Ideal,G,VS2,61.0,57.0,484,4.33,4.36,2.65,50.02882
37283,0.4,Ideal,I,SI2,61.0,58.0,484,4.74,4.77,2.9,65.56842
37284,0.3,Good,F,VS2,63.1,55.0,484,4.24,4.29,2.69,48.930024
37285,0.3,Good,F,VS2,63.5,55.0,484,4.25,4.28,2.71,49.294900000000005
37286,0.24,Very Good,E,VVS2,63.6,54.0,485,3.96,4.0,2.53,40.075199999999995
37287,0.24,Very Good,E,VVS2,64.4,53.0,485,3.92,3.94,2.53,39.075343999999994
37288,0.24,Very Good,E,VVS2,63.3,57.0,485,3.95,3.98,2.51,39.459709999999994
37289,0.24,Very Good,E,VVS2,63.4,57.0,485,3.95,3.97,2.51,39.360565
37290,0.24,Very Good,E,VVS2,62.9,57.0,485,3.96,3.99,2.5,39.501000000000005
37291,0.32,Good,F,VVS1,63.8,54.0,977,4.38,4.31,2.77,52.29150599999999
37292,0.31,Premium,G,VVS1,59.8,62.0,977,4.41,4.35,2.62,50.26077
37293,0.52,Good,I,SI1,63.6,60.0,978,5.05,5.1,3.23,83.18865
37294,0.52,Very Good,I,SI1,62.5,59.0,978,5.06,5.12,3.18,82.384896
37295,0.52,Good,I,SI1,63.3,55.0,978,5.1,5.13,3.24,84.76812
37296,0.45,Ideal,J,VVS1,61.9,56.0,978,4.93,4.95,3.06,74.67471
37297,0.39,Ideal,G,VVS1,62.0,56.0,978,4.66,4.7,2.9,63.5158
37298,0.38,Ideal,F,VS1,62.5,56.0,978,4.6,4.62,2.88,61.20576
37299,0.33,Ideal,D,VS1,61.2,55.0,978,4.48,4.51,2.75,55.56320000000001
37300,0.33,Ideal,D,VS1,61.0,56.0,978,4.49,4.52,2.75,55.8107
37301,0.54,Ideal,J,SI2,61.3,58.0,978,5.24,5.27,3.22,88.919656
37302,0.33,Ideal,F,IF,61.8,56.0,978,4.42,4.46,2.74,54.014168000000005
37303,0.5,Premium,G,SI2,60.7,57.0,978,5.15,5.07,3.1,80.94255000000001
37304,0.7,Fair,G,I1,68.3,56.0,978,5.52,5.4,3.73,111.18384
37305,0.3,Ideal,E,VVS1,62.5,54.0,979,4.32,4.29,2.69,49.853232000000006
37306,0.31,Ideal,F,IF,62.0,56.0,979,4.32,4.36,2.69,50.66668800000001
37307,0.31,Ideal,F,IF,62.1,56.0,979,4.33,4.36,2.7,50.97276000000001
37308,0.31,Ideal,F,IF,61.8,54.0,979,4.33,4.37,2.69,50.900449
37309,0.31,Ideal,F,IF,62.2,56.0,979,4.31,4.34,2.69,50.317525999999994
37310,0.31,Ideal,F,IF,62.1,55.0,979,4.34,4.35,2.7,50.973299999999995
37311,0.31,Premium,F,IF,61.5,58.0,979,4.33,4.35,2.67,50.290785
37312,0.31,Ideal,E,VVS2,61.2,56.0,979,4.37,4.39,2.68,51.413924
37313,0.31,Ideal,E,VVS2,60.9,56.0,979,4.39,4.41,2.68,51.884532
37314,0.38,Ideal,G,VVS1,59.7,60.0,979,4.71,4.74,2.82,62.957628
37315,0.38,Ideal,E,VS1,62.6,53.5,979,4.61,4.66,2.9,62.29954
37316,0.38,Ideal,E,VS1,61.9,55.2,979,4.62,4.65,2.87,61.65621
37317,0.39,Ideal,D,VS1,61.8,57.0,979,4.68,4.7,2.9,63.788399999999996
37318,0.46,Ideal,G,SI1,61.5,55.0,979,4.98,5.01,3.07,76.595886
37319,0.35,Ideal,G,IF,62.6,57.0,979,4.51,4.53,2.82,57.613445999999996
37320,0.35,Ideal,G,IF,60.2,55.0,979,4.63,4.64,2.79,59.93812799999999
37321,0.35,Ideal,G,IF,61.2,57.0,979,4.54,4.57,2.79,57.886362000000005
37322,0.32,Premium,H,IF,61.8,58.0,979,4.39,4.35,2.7,51.56054999999999
37323,0.5,Good,D,SI2,63.7,60.0,979,5.09,5.02,3.22,82.27679599999999
37324,0.3,Premium,D,VS1,61.6,57.0,979,4.33,4.3,2.66,49.526540000000004
37325,0.4,Very Good,E,VS1,60.3,58.0,980,4.8,4.82,2.9,67.0944
37326,0.36,Ideal,H,IF,60.6,56.0,980,4.64,4.66,2.82,60.975168
37327,0.49,Premium,F,SI2,60.8,60.0,980,5.12,5.04,3.09,79.73683199999999
37328,0.4,Premium,G,VVS2,61.3,59.0,980,4.78,4.74,2.92,66.159024
37329,0.4,Ideal,G,VS2,62.8,54.0,980,4.7,4.67,2.94,64.53006
37330,0.45,Fair,E,VS2,66.9,60.0,980,4.78,4.71,3.18,71.593884
37331,0.33,Very Good,F,VVS1,63.3,57.0,980,4.44,4.38,2.79,54.25768800000001
37332,0.33,Very Good,E,VVS2,60.1,63.0,981,4.45,4.5,2.69,53.867250000000006
37333,0.43,Ideal,E,VS2,62.1,56.0,981,4.83,4.87,3.01,70.801521
